country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name
Turks and Caicos Islands,2021-01-12,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-01-13,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-01-14,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-01-15,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-01-16,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-01-17,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-01-18,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-01-19,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-01-20,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-01-21,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-01-22,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-01-23,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-01-24,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-01-25,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-01-26,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-01-27,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-01-28,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-01-29,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-01-30,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-01-31,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-02-01,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-02-02,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-02-03,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-02-04,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-02-05,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-02-06,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-02-07,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-02-08,6433.0,6433.0,,222.0,16.62,16.62,,5734.0,Pfizer/BioNTech,Ministry of Health
United Arab Emirates,2021-01-05,826301.0,,,,8.35,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-06,,,,30698.0,,,,3104.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-07,887697.0,,,30698.0,8.98,,,3104.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-08,941556.0,,,38418.0,9.52,,,3884.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-09,1020349.0,,,48512.0,10.32,,,4905.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-10,1086568.0,836568.0,250000.0,52053.0,10.99,8.46,2.53,5263.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-11,1167251.0,,,56825.0,11.8,,,5745.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-12,1275652.0,,,64193.0,12.9,,,6490.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-13,1394580.0,,,76797.0,14.1,,,7765.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-14,1527833.0,,,91448.0,15.45,,,9246.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-15,1665987.0,,,103490.0,16.84,,,10464.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-16,1797926.0,,,111082.0,18.18,,,11231.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-17,1882778.0,,,113744.0,19.04,,,11500.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-18,1971521.0,,,114896.0,19.93,,,11617.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-19,2065367.0,,,112816.0,20.88,,,11407.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-20,2161150.0,,,109510.0,21.85,,,11072.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-21,2246069.0,,,102605.0,22.71,,,10374.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-22,2339078.0,,,96156.0,23.65,,,9722.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-23,2426798.0,,,89839.0,24.54,,,9083.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-24,2487789.0,,,86430.0,25.15,,,8739.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-25,2571091.0,,,85653.0,26.0,,,8660.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-26,2677680.0,,,87473.0,27.07,,,8844.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-27,2764450.0,,,86186.0,27.95,,,8714.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-28,2868650.0,,,88940.0,29.0,,,8993.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-29,3006606.0,,,95361.0,30.4,,,9642.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-30,3114167.0,,,98196.0,31.49,,,9928.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-01-31,3334162.0,,,120910.0,33.71,,,12225.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-02-01,3440777.0,,,124241.0,34.79,,,12562.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-02-02,,,,117852.0,,,,11916.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-02-03,3564517.0,,,114295.0,36.04,,,11556.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-02-04,3849374.0,,,140103.0,38.92,,,14166.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-02-05,,,,145536.0,,,,14715.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-02-06,4201347.0,,,155311.0,42.48,,,15703.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-02-07,4313868.0,,,139958.0,43.62,,,14151.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-02-08,4413649.0,,,138982.0,44.63,,,14052.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-02-09,4527144.0,,,146357.0,45.77,,,14798.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-02-10,4684658.0,,,160020.0,47.37,,,16179.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-02-11,4792208.0,,,134691.0,48.45,,,13618.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-02-12,4901795.0,,,125205.0,49.56,,,12659.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-02-13,5005264.0,,,114845.0,50.61,,,11612.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-02-14,5055231.0,,,105909.0,51.11,,,10708.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,2021-02-15,5086835.0,,,96169.0,51.43,,,9723.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority
United Kingdom,2020-12-13,86215.0,86215.0,,,0.13,0.13,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2020-12-14,,,,83940.0,,,,1236.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2020-12-15,,,,83940.0,,,,1236.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2020-12-16,,,,83940.0,,,,1236.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2020-12-17,,,,83940.0,,,,1236.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2020-12-18,,,,83940.0,,,,1236.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2020-12-19,,,,83940.0,,,,1236.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2020-12-20,673798.0,673798.0,,83940.0,0.99,0.99,,1236.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2020-12-21,,,,78666.0,,,,1159.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2020-12-22,,,,73391.0,,,,1081.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2020-12-23,,,,68117.0,,,,1003.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2020-12-24,,,,62842.0,,,,926.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2020-12-25,,,,57568.0,,,,848.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2020-12-26,,,,52293.0,,,,770.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2020-12-27,1002930.0,1002930.0,,47019.0,1.48,1.48,,693.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2020-12-28,,,,48383.0,,,,713.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2020-12-29,,,,49747.0,,,,733.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2020-12-30,,,,51111.0,,,,753.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2020-12-31,,,,52475.0,,,,773.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-01,,,,53839.0,,,,793.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-02,,,,55203.0,,,,813.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-03,1398899.0,1376994.0,21905.0,56567.0,2.06,2.03,0.03,833.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-04,,,,74590.0,,,,1099.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-05,,,,92612.0,,,,1364.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-06,,,,110635.0,,,,1630.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-07,,,,128657.0,,,,1895.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-08,,,,146680.0,,,,2161.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-09,,,,164702.0,,,,2426.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-10,2677971.0,2286572.0,391399.0,182725.0,3.94,3.37,0.58,2692.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-11,2843815.0,2431648.0,412167.0,180313.0,4.19,3.58,0.61,2656.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-12,3067541.0,2639309.0,428232.0,186170.0,4.52,3.89,0.63,2742.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-13,3356229.0,2918252.0,437977.0,201308.0,4.94,4.3,0.65,2965.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-14,3678180.0,3234946.0,443234.0,221198.0,5.42,4.77,0.65,3258.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-15,4006440.0,3559179.0,447261.0,241988.0,5.9,5.24,0.66,3565.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-16,4286830.0,3837094.0,449736.0,255941.0,6.31,5.65,0.66,3770.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-17,4514802.0,4062501.0,452301.0,262404.0,6.65,5.98,0.67,3865.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-18,4723443.0,4266577.0,456866.0,268518.0,6.96,6.28,0.67,3955.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-19,5070365.0,4609740.0,460625.0,286118.0,7.47,6.79,0.68,4215.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-20,5437284.0,4973248.0,464036.0,297294.0,8.01,7.33,0.68,4379.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-21,5849899.0,5383103.0,466796.0,310246.0,8.62,7.93,0.69,4570.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-22,6329968.0,5861351.0,468617.0,331933.0,9.32,8.63,0.69,4890.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-23,6822981.0,6353321.0,469660.0,362307.0,10.05,9.36,0.69,5337.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-24,7044048.0,6573570.0,470478.0,361321.0,10.38,9.68,0.69,5322.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-25,7325773.0,6853327.0,472446.0,371761.0,10.79,10.1,0.7,5476.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-26,7638543.0,7164387.0,474156.0,366883.0,11.25,10.55,0.7,5404.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-27,7953250.0,7476765.0,476485.0,359424.0,11.72,11.01,0.7,5295.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-28,8369438.0,7891184.0,478254.0,359934.0,12.33,11.62,0.7,5302.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-29,8859372.0,8378940.0,480432.0,361343.0,13.05,12.34,0.71,5323.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-30,9468382.0,8977329.0,491053.0,377914.0,13.95,13.22,0.72,5567.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-01-31,9790576.0,9296367.0,494209.0,392361.0,14.42,13.69,0.73,5780.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-02-01,10143511.0,9646715.0,496796.0,402534.0,14.94,14.21,0.73,5930.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-02-02,10520433.0,10021471.0,498962.0,411699.0,15.5,14.76,0.73,6065.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-02-03,10992444.0,10490487.0,501957.0,434171.0,16.19,15.45,0.74,6396.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-02-04,11477040.0,10971047.0,505993.0,443943.0,16.91,16.16,0.75,6540.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-02-05,11975267.0,11465210.0,510057.0,445128.0,17.64,16.89,0.75,6557.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-02-06,12526737.0,12015018.0,511719.0,436908.0,18.45,17.7,0.75,6436.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-02-07,12806587.0,12294006.0,512581.0,430859.0,18.86,18.11,0.76,6347.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-02-08,13162878.0,12646486.0,516392.0,431338.0,19.39,18.63,0.76,6354.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-02-09,13577851.0,13058298.0,519553.0,436774.0,20.0,19.24,0.77,6434.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-02-10,14033555.0,13509108.0,524447.0,434444.0,20.67,19.9,0.77,6400.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-02-11,14542318.0,14012224.0,530094.0,437897.0,21.42,20.64,0.78,6450.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-02-12,15091696.0,14556827.0,534869.0,445204.0,22.23,21.44,0.79,6558.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-02-13,15599904.0,15062189.0,537715.0,439024.0,22.98,22.19,0.79,6467.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,2021-02-14,15839781.0,15300151.0,539630.0,433313.0,23.33,22.54,0.79,6383.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United States,2020-12-20,556208.0,556208.0,,,0.17,0.17,,,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
United States,2020-12-21,614117.0,614117.0,,57909.0,0.18,0.18,,173.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
United States,2020-12-22,,,,127432.0,,,,381.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
United States,2020-12-23,1008025.0,1008025.0,,150606.0,0.3,0.3,,450.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
United States,2020-12-24,,,,191001.0,,,,571.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
United States,2020-12-25,,,,215238.0,,,,644.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
United States,2020-12-26,1944585.0,1944585.0,,231396.0,0.58,0.58,,692.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
United States,2020-12-27,,,,211379.0,,,,632.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
United States,2020-12-28,2127143.0,2127143.0,,216147.0,0.64,0.64,,646.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
United States,2020-12-29,,,,235685.0,,,,705.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
United States,2020-12-30,2794588.0,2794588.0,,255223.0,0.84,0.84,,763.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
United States,2020-12-31,,,,278776.0,,,,834.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
United States,2021-01-01,,,,302329.0,,,,904.0,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention
